Fire Department Name,Fire Department Code,Address,City,State,Zip Code,County Code,County Name,Phone Number,Latitude,Longitude,Location 1
KENOZA LAKE FIRE DEPARTMENT,53014,485 OLD TAYLOR RD PO BOX 51,KENOZA LAKE,NY,12750,53,Sullivan,8454825676,41.73026,-74.95064,"(41.73026, -74.95064)"
LAKE HUNTINGTON FIRE COMPANY,53015,70 CO RD 116 PO BOX 352,LAKE HUNTINGTON,NY,12752,53,Sullivan,8459328444,41.68356,-74.99273,"(41.68356, -74.99273)"
LAVA FIRE COMPANY,53016,7898 RTE 52 PO BOX 456,NARROWSBURG,NY,12764,53,Sullivan,8452523375,41.58128,-74.97684,"(41.58128, -74.97684)"
LIBERTY FIRE DEPARTMENT VILLAGE,53017,256 SPRAGUE AVENUE,LIBERTY,NY,12754,53,Sullivan,8452927150,41.809882,-74.747938,"(41.809882, -74.747938)"
LIVINGSTON MANOR FIRE DEPARTMENT,53018,43 MAIN STREET PO BOX 867,LIVINGSTON MANOR,NY,12758,53,Sullivan,8454394490,41.901228,-74.826939,"(41.901228, -74.826939)"
LONG EDDY FIRE DEPARTMENT,53019,4 CHURCH STREET PO BOX 73,LONG EDDY,NY,12760,53,Sullivan,8458875926,41.84622,-75.11276,"(41.84622, -75.11276)"
LOCH SHELDRAKE FIRE COMPANY,53020,1280 ST RTE 52 PO BOX 1005,LOCH SHELDRAKE,NY,12759-1005,53,Sullivan,8454342710,41.78928,-74.66655,"(41.78928, -74.66655)"
LUMBERLAND FIRE COMPANY,53021,1088 CR 31 PO BOX 91,GLEN SPEY,NY,12737,53,Sullivan,8458562041,41.49078,-74.80674,"(41.49078, -74.80674)"
MONTICELLO FIRE COMPANY,53022,23 RICHARDSON AVENUE,MONTICELLO,NY,12701,53,Sullivan,8457946330,41.652032,-74.679054,"(41.652032, -74.679054)"
MOUNTAINDALE FIRE COMPANY,53023,132 MAIN STREET PO BOX 49,MOUNTAINDALE,NY,12763,53,Sullivan,8454343425,41.67051,-74.53891,"(41.67051, -74.53891)"
NARROWSBURG FIRE COMPANY,53024,203 BRIDGE ST PO BOX 184,NARROWSBURG,NY,12764,53,Sullivan,8452523328,41.60568,-75.05845,"(41.60568, -75.05845)"
NEVERSINK FIRE COMPANY,53025,7486 STATE RTE 55 PO BX 627,NEVERSINK,NY,12765,53,Sullivan,8459857198,41.84568,-74.622891,"(41.84568, -74.622891)"
NORTH BRANCH VOL FIRE COMPANY,53026,876 N BRANCH RD PO BOX 28,NORTH BRANCH,NY,12766,53,Sullivan,8454825134,41.81135,-74.98197,"(41.81135, -74.98197)"
ROCK HILL FIRE DEPT,53027,61 GLEN WILD RD PO BOX 116,ROCK HILL,NY,12775,53,Sullivan,8457948961,41.629045,-74.597722,"(41.629045, -74.597722)"
ROSCOE/ROCKLAND FIRE DEPARTMENT,53029,1964 OLD RT 17 PO BOX 401,ROSCOE,NY,12776,53,Sullivan,6074984292,41.932783,-74.913929,"(41.932783, -74.913929)"
SMALLWOOD-MONGAUP VALLEY FIRE CO,53030,181 BALLARD RD PO BOX 28,SMALLWOOD,NY,12778,53,Sullivan,8455835487,41.664,-74.81218,"(41.664, -74.81218)"
SOUTH FALLSBURG FIRE COMPANY,53031,17 LAKE ST PO BOX 772,SOUTH FALLSBURG,NY,12779,53,Sullivan,8454342008,41.707201,-74.630067,"(41.707201, -74.630067)"
SUMMITVILLE FIRE COMPANY,53032,3978 RTE 209,SUMMITVILLE,NY,12781,53,Sullivan,8458885531,41.61938,-74.44862,"(41.61938, -74.44862)"
SWAN LAKE HOSE COMPANY NO 1,53033,52 STANTON CRS RD PO BX 177,SWAN LAKE,NY,12783,53,Sullivan,8452926918,41.750459,-74.777808,"(41.750459, -74.777808)"
WESTBROOKVILLE VOL FIRE CO NO 1,53034,39 PINE KILL RD PO BOX 263,WEST BROOKVILLE,NY,12785,53,Sullivan,8457548848,41.49862,-74.55282,"(41.49862, -74.55282)"
WHITE LAKE FIRE COMPANY,53035,1596 STATE RT 17B PO BOX 51,WHITE LAKE,NY,12786,53,Sullivan,8455835170,41.673509,-74.833004,"(41.673509, -74.833004)"
WHITE SULPHUR SPRINGS FIRE CO,53036,3352 STATE RTE 52 PO BOX 86,WHITE SULPHUR SPRINGS,NY,12787,53,Sullivan,8452925468,41.800504,-74.831082,"(41.800504, -74.831082)"
WOODBOURNE FIRE COMPANY NO 1,53037,355 FIREHOUSE RD PO BOX 45,WOODBOURNE,NY,12788,53,Sullivan,8454346763,41.78927,-74.59497,"(41.78927, -74.59497)"
WOODRIDGE FIRE COMPANY,53038,2 GREEN STREET PO BOX 683,WOODRIDGE,NY,12789,53,Sullivan,8454346893,41.71039,-74.574162,"(41.71039, -74.574162)"
WURTSBORO FIRE COMPANY,53039,91 SULLIVAN ST  PO BOX 457,WURTSBORO,NY,12790,53,Sullivan,8458884611,41.574759,-74.482627,"(41.574759, -74.482627)"
YOUNGSVILLE FIRE COMPANY,53040,1822 SHANDELEE RD PO BOX 78,YOUNGSVILLE,NY,12791,53,Sullivan,8454823600,41.80495,-74.88817,"(41.80495, -74.88817)"
YULAN VOLUNTEER FIRE COMPANY,53041,216 AIRPORT RD PO BOX 127,YULAN,NY,12792,53,Sullivan,8455578483,41.523094,-74.933036,"(41.523094, -74.933036)"
APALACHIN FIRE DEPARTMENT,54001,230 PENNSYLVANIA PO BOX 572,APALACHIN,NY,13732,54,Tioga,6076252216,42.067017,-76.157246,"(42.067017, -76.157246)"
BERKSHIRE FIRE DEPARTMENT,54002,12450 STATE RTE 38,BERKSHIRE,NY,13736,54,Tioga,6076572727,42.306256,-76.185833,"(42.306256, -76.185833)"
CAMPVILLE VOLUNTEER FIRE DEPT,54003,6153 STATE RT 17C,ENDICOTT,NY,13760,54,Tioga,6077489470,42.08794,-76.14877,"(42.08794, -76.14877)"
CANDOR FIRE DEPARTMENT,54004,74 OWEGO STREET,CANDOR,NY,13743,54,Tioga,6076595859,42.234558,-76.336497,"(42.234558, -76.336497)"
HALSEY VALLEY FIRE DEPARTMENT,54005,506 HAMILTON VALLEY ROAD,SPENCER,NY,14883,54,Tioga,6075894695,42.141212,-76.440945,"(42.141212, -76.440945)"
NEWARK VALLEY FIRE DEPARTMENT,54006,7151 STATE RTE 38 PO BX 625,NEWARK VALLEY,NY,13811,54,Tioga,6077292211,42.208041,-76.192903,"(42.208041, -76.192903)"
NICHOLS FIRE DEPARTMENT,54007,39 RIVER ROAD,NICHOLS,NY,13812,54,Tioga,6076993718,42.017212,-76.314185,"(42.017212, -76.314185)"
OWEGO FIRE DEPARTMENT,54008,178 MAIN STREET,OWEGO,NY,13827,54,Tioga,6076871032,42.1035,-76.262447,"(42.1035, -76.262447)"
RICHFORD FIRE DEPARTMENT,54009,14 BOWERY LANE PO BOX 70,RICHFORD,NY,13835,54,Tioga,6077568852,42.39309,-76.16735,"(42.39309, -76.16735)"
SPENCER FIRE COMPANY,54010,PO BOX 507,SPENCER,NY,14883,54,Tioga,6072730322,42.20735,-76.493621,"(42.20735, -76.493621)"
TIOGA CENTER FIRE DEPARTMENT,54011,PO BOX 185,TIOGA CENTER,NY,13845,54,Tioga,6076874102,42.05611,-76.34824,"(42.05611, -76.34824)"
WAVERLY FIRE DEPARTMENT,54013,PO BOX 97,WAVERLY,NY,14892,54,Tioga,6075658344,42.00949,-76.53719,"(42.00949, -76.53719)"
WELTONVILLE FIRE COMPANY,54014,2784 WEST CREEK ROAD,NEWARK VALLEY,NY,13811-3212,54,Tioga,6076874962,42.197789,-76.245829,"(42.197789, -76.245829)"
SOUTH SIDE FIRE COMPANY,54018,3120 WAITES ROAD,OWEGO,NY,13827,54,Tioga,6076252948,42.046021,-76.258844,"(42.046021, -76.258844)"
LOCKWOOD FIRE DEPARTMENT,54019,34 MAIN STREET PO BOX 16,LOCKWOOD,NY,14859,54,Tioga,6077513377,42.11831,-76.52872,"(42.11831, -76.52872)"
BROOKTONDALE FIRE DEPARTMENT,55001,522 VALLEY ROAD,BROOKTONDALE,NY,14817,55,Tompkins,6075397173,42.36059,-76.39421,"(42.36059, -76.39421)"
CAYUGA HEIGHTS FIRE DEPARTMENT,55002,194 PLEASANT GROVE ROAD,ITHACA,NY,14850,55,Tompkins,6072572377,42.467529,-76.477938,"(42.467529, -76.477938)"
ETNA FIRE DEPARTMENT,55003,26 WOOD ROAD PO BOX 300,ETNA,NY,13062,55,Tompkins,6073474511,42.485388,-76.39257,"(42.485388, -76.39257)"
DANBY FIRE COMPANY,55004,1780 DANBY ROAD,ITHACA,NY,14850,55,Tompkins,6072728114,42.357535,-76.483025,"(42.357535, -76.483025)"
DRYDEN FIRE DEPARTMENT,55005,26 NORTH STREET PO BOX 397,DRYDEN,NY,13053,55,Tompkins,6078448124,42.493562,-76.29777,"(42.493562, -76.29777)"
ENFIELD FIRE DEPARTMENT,55006,172 ENFIELD MAIN ROAD,ITHACA,NY,14850,55,Tompkins,6072728757,42.439672,-76.630702,"(42.439672, -76.630702)"
FREEVILLE FIRE DEPARTMENT,55007,21 UNION ST PO BOX 129,FREEVILLE,NY,13068,55,Tompkins,6078449662,42.512324,-76.34667,"(42.512324, -76.34667)"
GROTON FIRE DEPARTMENT,55008,108 CORTLAND ST PO BOX 96,GROTON,NY,13073,55,Tompkins,6078983135,42.590655,-76.367679,"(42.590655, -76.367679)"
ITHACA FIRE DEPARTMENT,55009,310 WEST GREEN STREET,ITHACA,NY,14850,55,Tompkins,6072721234,42.438579,-76.502337,"(42.438579, -76.502337)"
LANSING FIRE DEPARTMENT,55011,80 RIDGE ROAD,LANSING,NY,14882,55,Tompkins,6075334203,42.539759,-76.514123,"(42.539759, -76.514123)"
MC LEAN FIRE DEPARTMENT,55012,2 STEVENS ROAD,MCLEAN,NY,13102,55,Tompkins,6078383700,42.552105,-76.29132,"(42.552105, -76.29132)"
NEWFIELD FIRE DEPARTMENT,55013,77 MAIN STREET,NEWFIELD,NY,14867,55,Tompkins,6075647222,42.365946,-76.583442,"(42.365946, -76.583442)"
WEST DANBY FIRE DEPARTMENT,55014,47 SYLVAN LANE,SPENCER,NY,14883,55,Tompkins,6075647303,42.314252,-76.525991,"(42.314252, -76.525991)"
SLATERVILLE SPRINGS FIRE DEPT,55015,2681 SLATERVILLE ROAD,SLATERVILLE,NY,14881,55,Tompkins,6075396233,42.39376,-76.35908,"(42.39376, -76.35908)"
SPEEDSVILLE FIRE DEPARTMENT,55017,40 MILL ROAD,BERKSHIRE,NY,13736,55,Tompkins,6076572614,42.30488,-76.2523,"(42.30488, -76.2523)"
TRUMANSBURG FIRE DEPARTMENT,55018,PO BOX 418,TRUMANSBURG,NY,14886,55,Tompkins,6073877131,42.543672,-76.667634,"(42.543672, -76.667634)"
VARNA FIRE COMPANY,55019,14 TURKEY HILL ROAD,ITHACA,NY,14850,55,Tompkins,6072732407,42.459355,-76.427546,"(42.459355, -76.427546)"
ACCORD FIRE DISTRICT,56001,PO BOX 163,ACCORD,NY,12404,56,Ulster,8456263707,41.82392,-74.24057,"(41.82392, -74.24057)"
BIG INDIAN FIRE DEPARTMENT,56002,7 DEER LANE,OLIVERA,NY,12410,56,Ulster,9142549962,42.10282,-74.442087,"(42.10282, -74.442087)"
BLOOMINGTON FIRE COMPANY,56004,14 TAYLOR STREET PO BOX 111,BLOOMINGTON,NY,12411,56,Ulster,8453382794,41.878069,-74.04907,"(41.878069, -74.04907)"
CENTERVILLE FIRE DEPARTMENT,56005,35 CATSKILL VIEW CIRCLE,SAUGERTIES,NY,12477,56,Ulster,8452465223,42.08277,-73.967,"(42.08277, -73.967)"
CLINTONDALE FIRE DEPARTMENT,56007,PO BOX181,CLINTONDALE,NY,12515,56,Ulster,,41.694488,-74.049668,"(41.694488, -74.049668)"
CONNELLY FIRE DEPARTMENT,56008,PO BOX 174 121 FIRST STREET,CONNELLY,NY,12417,56,Ulster,9143315626,41.910836,-73.990416,"(41.910836, -73.990416)"
COTTEKILL FIRE DEPARTMENT,56009,240 COTTEKILL ROAD,COTTEKILL,NY,12419,56,Ulster,8456877161,41.854122,-74.107961,"(41.854122, -74.107961)"
CRAGSMOOR VOLUNTEER FIRE CO INC,56010,66 SAMS POINT ROAD,CRAGSMOOR,NY,12420,56,Ulster,8456474711,41.668514,-74.379898,"(41.668514, -74.379898)"
EAST KINGSTON FIRE DEPARTMENT,56011,885 MAIN STREET,EAST KINGSTON,NY,12401,56,Ulster,8453368300,41.955155,-73.968928,"(41.955155, -73.968928)"
ELLENVILLE FIRE DEPARTMENT,56012,PO BOX 268,ELLENVILLE,NY,12428,56,Ulster,8456478899,41.71722,-74.42462,"(41.71722, -74.42462)"
ESOPUS FIRE DEPARTMENT,56013,PO BOX 177,ESOPUS,NY,12429,56,Ulster,8453846575,41.827467,-73.964921,"(41.827467, -73.964921)"
GARDINER FIRE DEPARTMENT,56014,PO BOX 271,GARDINER,NY,12525,56,Ulster,6142557354,41.67809,-74.16217,"(41.67809, -74.16217)"
GLASCO FIRE COMPANY,56015,PO BOX 157,GLASCO,NY,12432,56,Ulster,9142466353,42.04337,-73.94904,"(42.04337, -73.94904)"
HIGH FALLS FIRE DEPARTMENT,56016,PO BOX  415,HIGH FALLS,NY,12440,56,Ulster,,41.79729,-74.15739,"(41.79729, -74.15739)"
HIGHLAND HOSE COMPANY NO 1,56017,25 MILTON AVENUE PO BOX 872,HIGHLAND,NY,12528,56,Ulster,8456916248,41.717217,-73.963337,"(41.717217, -73.963337)"
HURLEY FIRE DEPARTMENT,56018,PO BX 181  576 CREEKSIDE RD,HURLEY,NY,12443,56,Ulster,,41.925933,-74.064061,"(41.925933, -74.064061)"
KERHONKSON FIRE COMPANY,56019,14 PINECASTLE DRIVE,KERHONKSON,NY,12446,56,Ulster,,41.773602,-74.294546,"(41.773602, -74.294546)"
KRIPPLEBUSH FIRE DEPARTMENT,56020,519 PINE BUSH ROAD,STONE RIDGE,NY,12484,56,Ulster,,41.839067,-74.18847,"(41.839067, -74.18847)"
LOMONTVILLE FIRE DEPARTMENT,56021,2394 HURLEY MOUNTAIN ROAD,KINGSTON,NY,12401,56,Ulster,8453389439,41.92031,-74.06094,"(41.92031, -74.06094)"
MALDEN-WEST CAMP FIRE DEPARTMENT,56022,PO BOX 173,MALDEN ON HUDSON,NY,12453,56,Ulster,8452467275,42.090648,-73.939268,"(42.090648, -73.939268)"
MARBLETOWN FIRE DEPARTMENT,56023,535 N MARBLETOWN ROAD,KINGSTON,NY,12401,56,Ulster,,41.884448,-74.112634,"(41.884448, -74.112634)"
MARLBORO FIRE DEPARTMENT,56024,PO BOX 223   14 GRAND ST,MARLBORO,NY,12542,56,Ulster,9142364121,41.605543,-73.974575,"(41.605543, -73.974575)"
MILTON FIRE DEPARTMENT,56025,PO BOX 313,MILTON,NY,12547,56,Ulster,8457952355,41.64497,-73.98851,"(41.64497, -73.98851)"
MODENA FIRE DEPARTMENT,56026,RTE 32  PO BOX 73,MODENA,NY,12548,56,Ulster,8458836937,41.6605,-74.10729,"(41.6605, -74.10729)"
MT MARION FIRE DEPARTMENT,56027,766 KINGS HWY PO BOX 75,MT MARION,NY,12456,56,Ulster,8452468290,42.03707,-73.99675,"(42.03707, -73.99675)"
NAPANOCH FIRE DEPARTMENT,56028,PO BOX 321,NAPANOCH,NY,12458,56,Ulster,,41.743747,-74.369544,"(41.743747, -74.369544)"
NEW PALTZ FIRE DEPARTMENT,56029,25 PLATTEKILL AVENUE,NEW PALTZ,NY,12561,56,Ulster,9142551520,41.746454,-74.084035,"(41.746454, -74.084035)"
OLIVE FIRE DEPARTMENT NO 1,56030,PO BOX 1309,OLIVE BRIDGE,NY,12461,56,Ulster,8456573311,41.8995,-74.24532,"(41.8995, -74.24532)"
PHOENICIA FIRE DEPARTMENT,56031,5303 ROUTE 212,MOUNT TREMPER,NY,12457,56,Ulster,,42.048639,-74.26811,"(42.048639, -74.26811)"
PINE HILL FIRE COMPANY NO 1,56032,PO BOX 226,PINE HILL,NY,12465,56,Ulster,,42.131681,-74.47813,"(42.131681, -74.47813)"
PLATTEKILL FIRE DEPARTMENT,56033,PO BOX 381,PLATTEKILL,NY,12568,56,Ulster,9145640378,41.61721,-74.07586,"(41.61721, -74.07586)"
PORT EWEN FIRE DEPARTMENT,56034,161 BROADWAY PO BOX 832,PORT EWEN,NY,12466,56,Ulster,8453388422,41.908223,-73.976718,"(41.908223, -73.976718)"
RIFTON FIRE DEPARTMENT,56035,PO BOX 2,RIFTON,NY,12471,56,Ulster,,41.83803,-74.03752,"(41.83803, -74.03752)"
ROSENDALE FIRE DEPARTMENT,56036,PO BOX 174,ROSENDALE,NY,12472,56,Ulster,8456589220,41.84461,-74.079471,"(41.84461, -74.079471)"
ST REMY FIRE DEPARTMENT,56037,530 MAIN STREET,ULSTER PARK,NY,12401,56,Ulster,8453381494,41.884877,-74.020709,"(41.884877, -74.020709)"
SAUGERTIES FIRE DEPARTMENT,56038,43 PARTITION STREET,SAUGERTIES,NY,12477,56,Ulster,,42.078466,-73.952592,"(42.078466, -73.952592)"
SAWKILL FIRE COMPANY,56039,896 SAWKILL RD PO BOX 2053,KINGSTON,NY,12401,56,Ulster,9143367530,41.985521,-74.032558,"(41.985521, -74.032558)"
SAXTON FIRE DISTRICT,56040,2002 OLD KINGS HIGHWAY,SAUGERTIES,NY,12477,56,Ulster,8453995479,42.156634,-74.011187,"(42.156634, -74.011187)"
SHAWANGUNK VALLEY VOL FIRE CO,56041,2150 BRUYNSWICK ROAD,WALLKILL,NY,12589,56,Ulster,8458952600,41.61789,-74.15519,"(41.61789, -74.15519)"
STONE RIDGE FIRE COMPANY,56042,3410 COOPER STREET,STONE RIDGE,NY,12484,56,Ulster,9146879867,41.82392,-74.24057,"(41.82392, -74.24057)"
TILLSON VOLUNTEER FIRE COMPANY,56043,PO BOX 214,TILLSON,NY,12486,56,Ulster,,41.82823,-74.075112,"(41.82823, -74.075112)"
ULSTER HOSE COMPANY NO 5,56044,830 ULSTER AVENUE,KINGSTON,NY,12401,56,Ulster,8453381280,41.953147,-73.994319,"(41.953147, -73.994319)"
SPRING LAKE FD ULSTER NO 1,56045,PO BOX 3578,KINGSTON,NY,12401,56,Ulster,,41.93203,-74.00059,"(41.93203, -74.00059)"
VLY-ATWOOD FIRE COMPANY,56046,VLY ATWOOD ROAD-BOX 388A,STONE RIDGE,NY,12484,56,Ulster,9146874057,41.899905,-74.193809,"(41.899905, -74.193809)"
WALKER VALLEY FIRE DEPARTMENT,56047,3679 ROUTE 52PO BOX 370,WALKER VALLEY,NY,12588,56,Ulster,8457443119,41.62874,-74.37088,"(41.62874, -74.37088)"
WALLKILL FIRE COMPANY,56048,PO BOX 460,WALLKILL,NY,12589,56,Ulster,8458953729,41.61789,-74.15519,"(41.61789, -74.15519)"
WEST HURLEY FIRE DEPARTMENT,56050,WALL STREET PO BOX 302,WEST HURLEY,NY,12491,56,Ulster,8456792013,41.99745,-74.10649,"(41.99745, -74.10649)"
WOODSTOCK FIRE DEPARTMENT,56051,PO BOX 483,BEARSVILLE,NY,12401,56,Ulster,9146797467,42.040379,-74.121511,"(42.040379, -74.121511)"
KINGSTON FIRE DEPARTMENT,56052,19 EAST O'REILLY STREET,KINGSTON,NY,12401,56,Ulster,8453311959,41.927788,-73.997283,"(41.927788, -73.997283)"
RUBY FIRE DEPARTMENT,56053,PO BOX 175,RUBY,NY,12475,56,Ulster,9143821231,42.01766,-74.01446,"(42.01766, -74.01446)"
LAKE MOHONK HOSE CO #1,56054,1000 MOUNTAIN REST ROAD,LAKE MOHONK,NY,12561,56,Ulster,8452562068,41.77956,-74.13591,"(41.77956, -74.13591)"
BAY RIDGE VOLUNTEER FIRE COMPANY,57002,1080 BAY ROAD,LAKE GEORGE,NY,12845-4616,57,Warren,5187926979,43.38296,-73.642,"(43.38296, -73.642)"
BAKERS MILLS FIRE DEPARTMENT,57003,2554 RT 8 PO BOX 1,BAKERS MILLS,NY,12811,57,Warren,5182513324,43.61491,-74.01342,"(43.61491, -74.01342)"
BOLTON FIRE DEPARTMENT,57004,5003 LAKE SHORE DR BOX 1365,BOLTON LANDING,NY,12814,57,Warren,5186443071,43.559874,-73.654489,"(43.559874, -73.654489)"
CHESTERTOWN VOLUNTEER FIRE CO,57005,5885 ROUTE 8 PO BOX 382,CHESTERTOWN,NY,12817,57,Warren,5184942662,43.64165,-73.83708,"(43.64165, -73.83708)"
GARNET LAKE FIRE DEPARTMENT,57006,GARNET LAKE ROAD BOX 167,JOHNSBURG,NY,12843,57,Warren,5182515911,43.521746,-73.946263,"(43.521746, -73.946263)"
GLENS FALLS FIRE DEPARTMENT,57007,134 RIDGE STREET,GLENS FALLS,NY,12801,57,Warren,5187613823,43.31394,-73.643714,"(43.31394, -73.643714)"
HAGUE VOLUNTEER FIRE DEPARTMENT,57008,4 WEST HAGUE RD PO BOX 585,HAGUE,NY,12836,57,Warren,5185436059,43.755131,-73.509969,"(43.755131, -73.509969)"
HORICON VOLUNTEER FIRE DEPT,57009,6590 STATE RT 8 PO BOX 120,BRANT LAKE,NY,12815,57,Warren,5184943428,43.67568,-73.75128,"(43.67568, -73.75128)"
JOHNSBURG VOLUNTEER FIRE COMPANY,57010,PO BOX 135,JOHNSBURG,NY,12843,57,Warren,5182514227,43.60178,-73.95557,"(43.60178, -73.95557)"
LAKE GEORGE VOLUNTEER FIRE DEPT,57011,179 OTTAWA ST PO BOX 828,LAKE GEORGE,NY,12845,57,Warren,5186685083,43.426408,-73.714109,"(43.426408, -73.714109)"
LUZERNE-HADLEY FIRE DEPARTMENT,57012,35 LAKE AVE PO BOX 215,LAKE LUZERNE,NY,12846,57,Warren,5186963518,43.31478,-73.82118,"(43.31478, -73.82118)"
NORTH CREEK VOLUNTEER FIRE DEPT,57013,134 MAIN ST PO B0X 112,NORTH CREEK,NY,12853,57,Warren,5182512324,43.692133,-73.98338,"(43.692133, -73.98338)"
NORTH QUEENSBURY FIRE DEPT,57014,2663 STATE RT 9 BOX 61,CLEVERDALE,NY,12820,57,Warren,5186559614,43.45854,-73.63915,"(43.45854, -73.63915)"
NORTH RIVER FIRE DEPARTMENT,57015,BOX 64,NORTH RIVER,NY,12856,57,Warren,5182512170,43.73831,-74.04867,"(43.73831, -74.04867)"
POTTERSVILLE FIRE DEPARTMENT,57016,STATE RT 9 PO BOX 281,POTTERSVILLE,NY,12860,57,Warren,5184942333,43.7185,-73.80795,"(43.7185, -73.80795)"
QUEENSBURY CENTRAL FIRE DEPT,57017,17 LAFAYETTE STREET,QUEENSBURY,NY,12804,57,Warren,5187928539,43.329118,-73.665467,"(43.329118, -73.665467)"
RIVERSIDE VOLUNTEER FIRE DEPT,57018,BOX 11,RIPARIUS,NY,12862,57,Warren,5184943333,43.66137,-73.88842,"(43.66137, -73.88842)"
SOUTH QUEENSBURY FIRE DEPARTMENT,57020,409 DIX AVE,QUEENSBURY,NY,12804,57,Warren,5187928669,43.315593,-73.605437,"(43.315593, -73.605437)"
STONY CREEK VOLUNTEER FIRE CO,57021,42 HARRISBURG ROAD,STONY CREEK,NY,12878,57,Warren,5186963121,43.429579,-73.930969,"(43.429579, -73.930969)"
THURMAN VOLUNTEER FIRE COMPANY,57022,369 HIGH ST PO BOX 115,ATHOL,NY,12810,57,Warren,5186239446,43.473303,-73.893084,"(43.473303, -73.893084)"
WARRENSBURG VOLUNTEER FIRE CO,57023,18 ELM STREET PO BOX 371,WARRENSBURG,NY,12885,57,Warren,5186239766,43.49767,-73.7863,"(43.49767, -73.7863)"
WEST GLENS FALLS FIRE CO,57024,33 LUZERNE RD,QUEENSBURY,NY,12804,57,Warren,5187928144,43.303261,-73.668581,"(43.303261, -73.668581)"
WEVERTOWN VOLUNTEER FIRE COMPANY,57025,ROUTE 8 BOX 76,WEVERTOWN,NY,12886,57,Warren,5182513335,,,
ARGYLE FIRE DEPARTMENT,58001,5072 ROUTE 40,ARGYLE,NY,12809,58,Washington,5186381031,43.242792,-73.48038,"(43.242792, -73.48038)"
CAMBRIDGE VOLUNTEER FIRE DEPT,58002,11 WEST MAIN ST PO BOX 554,CAMBRIDGE,NY,12816,58,Washington,5186773048,43.027992,-73.382399,"(43.027992, -73.382399)"
COSSAYUNA FIRE DEPARTMENT,58003,PO BOX 321,COSSAYUNA,NY,12823,58,Washington,5186927155,43.17499,-73.41304,"(43.17499, -73.41304)"
DRESDEN FIRE DEPARTMENT,58004,14092 STATE ROUTE 22,DRESDEN,NY,12819,58,Washington,5184992031,43.58193,-73.47202,"(43.58193, -73.47202)"
EASTON FIRE DEPARTMENT,58005,118804 ROUTE 40,SCHAGHTICOKE,NY,12154,58,Washington,5186928671,42.91094,-73.62766,"(42.91094, -73.62766)"
FORT ANN VOLUNTEER FIRE COMPANY,58006,8 CHARLES STREET PO BOX 305,FORT ANN,NY,12827,58,Washington,5186398811,43.416661,-73.487889,"(43.416661, -73.487889)"
FORT EDWARD FIRE DEPARTMENT,58007,114 BROADWAY,FT EDWARD,NY,12828,58,Washington,5187475127,43.267413,-73.585013,"(43.267413, -73.585013)"
GRANVILLE FIRE DEPARTMENT,58008,42 QUAKER STREET,GRANVILLE,NY,12832,58,Washington,5186422401,43.38596,-73.30918,"(43.38596, -73.30918)"
GREENWICH VOLUNTEER FIRE DEPT,58009,6 ACADEMY STREET,GREENWICH,NY,12834,58,Washington,5186929002,43.091741,-73.502613,"(43.091741, -73.502613)"
HAMPTON FIRE DEPARTMENT,58011,2520 COUNTY RTE 18,HAMPTON,NY,12837,58,Washington,5182829265,43.49547,-73.2533,"(43.49547, -73.2533)"
HARTFORD VOLUNTEER FIRE COMPANY,58012,PO BOX 121,HARTFORD,NY,12839,58,Washington,5186325299,43.34528,-73.40523,"(43.34528, -73.40523)"
HUDSON FALLS FIRE DEPT,58013,220 MAIN STREET,HUDSON FALLS,NY,12839,58,Washington,5187474412,43.303517,-73.584685,"(43.303517, -73.584685)"
HULETTS LANDING FIRE DEPARTMENT,58014,GOLDY ROAD PO BOX 59,HULETTS LANDING,NY,12841,58,Washington,5184990778,43.63129,-73.505655,"(43.63129, -73.505655)"
KINGSBURY FIRE DEPARTMENT,58015,3715 BURGOYNE AVE,HUDSON FALLS,NY,12839,58,Washington,5187474990,43.317249,-73.569497,"(43.317249, -73.569497)"
MIDDLE FALLS FIRE DEPARTMENT,58016,1034 STATE RT 29 PO BOX 8,MIDDLE FALLS,NY,12848,58,Washington,5186922021,43.1008,-73.52434,"(43.1008, -73.52434)"
MIDDLE GRANVILLE FIRE DEPARTMENT,58017,1394 ROUTE 24,MIDDLE GRANVILLE,NY,12849,58,Washington,5186429398,43.44351,-73.29882,"(43.44351, -73.29882)"
NORTH GRANVILLE FIRE DEPARTMENT,58018,10304 ST RT 22,NORTH GRANVILLE,NY,12854,58,Washington,5186423820,43.49752,-73.34762,"(43.49752, -73.34762)"
PUTNAM VOLUNTEER FIRE CO NO 1,58019,43 FIRE HOUSE LANE,PUTNAM,NY,12861,58,Washington,5185479982,43.73501,-73.41245,"(43.73501, -73.41245)"
SALEM VOLUNTEER FIRE DEPARTMENT,58020,181 MAIN STREET PO BOX 449,SALEM,NY,12865,58,Washington,5188543433,43.171937,-73.327402,"(43.171937, -73.327402)"
SHUSHAN FIRE DEPARTMENT,58021,BOX 131,SHUSHAN,NY,12873,58,Washington,5188543954,43.08925,-73.342364,"(43.08925, -73.342364)"
HEBRON VOLUNTEER FIRE CO,58022,3165 COUNTY ROUTE 30,SALEM,NY,12865,58,Washington,5186422028,43.19144,-73.33727,"(43.19144, -73.33727)"
WHITE CREEK FIRE DEPARTMENT,58023,1111 COUNTY ROUTE 68,EAGLE BRIDGE,NY,12057,58,Washington,5186860253,42.9585,-73.3317,"(42.9585, -73.3317)"
